distribution	n	data
dexp	327	6.831826014070231
dexp	328	12.384886648085836
dexp	329	1.9351127790287137
dexp	330	1.2005261773629112
dexp	331	11.50546089704049
dexp	332	22.847665081403022
dexp	333	6.992930145514133
dexp	334	1.8741627410054207
dexp	335	3.298235102556646
dexp	336	1.8185169901698828
dexp	337	8.415988653676349
dexp	338	2.005763929337263
dexp	339	6.097261193208396
dexp	340	7.270331913185241
dexp	341	22.843480388304954
dexp	342	2.287550512701273
dexp	343	26.636242734870677
dexp	344	1.8611070161490875
dexp	345	1.1008708365261555
dexp	346	2.197043299674988
dexp	347	8.85428701873954
dexp	348	22.278817499658828
dexp	349	5.198792154431029
dexp	350	29.9189301563387
dexp	351	4.2525382013991475
dexp	352	13.358038337481144
dexp	353	3.992858217097819
dexp	354	9.137313952249409
dexp	355	29.520351745000323
dexp	356	6.064746571916641
dexp	357	0.6043177231236768
dexp	358	10.186331719256497
dexp	359	2.469080970622599
dexp	360	12.607144953269225
dexp	361	4.348501204513013
dexp	362	8.988230721604944
dexp	363	6.462456290610135
dexp	364	22.324857095858818
dexp	365	1.1398273491433997
dexp	366	7.70831859864492
dexp	367	23.393289836725955
dexp	368	61.326782551027314
dexp	369	6.684975661337376
dexp	370	14.46827512150431
dexp	371	30.520689893864322
dexp	372	14.139508759916474
dexp	373	8.594433212560194
dexp	374	1.8032013904303312
dexp	375	4.958266541361809
dexp	376	23.27150490167233
dexp	377	44.960087759778126
dexp	378	2.0025771716609597
dexp	379	14.001201540316261
dexp	380	3.7892819100387536
dexp	381	4.663830528773738
dexp	382	21.889652210185947
dexp	383	3.702361062169075
dexp	384	21.86925126956142
dexp	385	7.349425837757872
dexp	386	5.4733985755592585
dexp	387	9.167463425126792
dexp	388	13.894205539578442
dexp	389	41.85883301989509
dexp	390	9.241384379145623
dexp	391	15.29265878496577
dexp	392	10.836149090480927
dexp	393	10.80870578954828
dexp	394	3.0731062404811382
dexp	395	3.23867610655725
dexp	396	21.253258566043144
dexp	397	11.192075917077187
dexp	398	6.3765091728419065
dexp	399	5.105529711581767
dexp	400	5.725150383077562
dexp	401	4.168929606676102
dexp	402	1.9075489909978416
dexp	403	14.103924338088923
dexp	404	4.3998781545087695
dexp	405	7.535483221504683
dexp	406	1.6704794578254223
dexp	407	7.204313597527276
dexp	408	12.366289239128317
dexp	409	20.22755544548655
dexp	410	6.651326264254749
dexp	411	6.340946932323277
dexp	412	5.562267862260342
dexp	413	17.548082190656903
dexp	414	0.40617562364786863
dexp	415	7.9147302168877145
dexp	416	7.5624550247234765
dexp	417	1.4762323023751378
dexp	418	4.474113457836211
dexp	419	12.18236580449057
dexp	420	21.091181687797036
dexp	421	22.78660243251062
dexp	422	13.21364969904435
dexp	423	26.695245260975128
dexp	424	4.93792227935046
dexp	425	0.21825091181655593
dexp	426	3.7295771834841944
dexp	427	1.4127622268469042
dexp	428	9.142366051253797
dexp	429	2.290433421730995
dexp	430	1.4844852003010827
dexp	431	5.511049577562068
dexp	432	10.423732601772072
dexp	433	25.766946802518135
dexp	434	5.187087384983897
dexp	435	0.650713536888361
dexp	436	20.725692733282095
dexp	437	4.604928269982338
dexp	438	20.04029830833698
dexp	439	57.339249696947114
dexp	440	2.631094311363995
dexp	441	14.716287273073439
dexp	442	0.49907150212675333
dexp	443	0.5794710220557406
dexp	444	0.3492408525198698
dexp	445	8.240871316969528
dexp	446	16.6822734839263
dexp	447	11.040496034127596
dexp	448	21.39413142450786
dexp	449	14.726941524773915
dexp	450	5.48076203558594
dexp	451	30.931753589022644
dexp	452	4.127342472784221
dexp	453	18.504432327205183
dexp	454	10.083513306791032
dexp	455	4.0022991970181465
dexp	456	15.31939962794805
dexp	457	17.12080387314582
dexp	458	46.6249556119697
dexp	459	1.8590841023251414
dexp	460	1.1231578467413783
dexp	461	5.563410958275199
dexp	462	9.208124354061605
dexp	463	0.37939938250929117
dexp	464	31.23016603122998
dexp	465	7.346014954741972
dexp	466	2.2241775784641504
dexp	467	2.3258066549897194
dexp	468	39.54407056583525
dexp	469	7.995568345812084
dexp	470	8.827919112098337
dexp	471	5.223111654551867
dexp	472	5.57057673111558
dexp	473	4.585144119337201
dexp	474	9.61116957436216
dexp	475	0.7735859375938253
dexp	476	2.46038303244859
dexp	477	40.18943285359504
dexp	478	6.779017969965935
dexp	479	26.731564792475467
dexp	480	11.09696450256839
dexp	481	7.684518113978119
dexp	482	1.6192399707840948
dexp	483	4.009605371393263
dexp	484	7.358500621792795
dexp	485	7.791284834545972
dexp	486	4.847796750254929
dexp	487	12.221269635063532
dexp	488	37.63868903531195
dexp	489	0.8199968282133341
dexp	490	33.65224838088799
dexp	491	3.0740171747615674
dexp	492	6.9400070203008415
dexp	493	14.373922533446793
dexp	494	7.895578266632678
dexp	495	24.97506664470953
dexp	496	5.476522585377097
dexp	497	30.40270902048398
dexp	498	5.491733918897808
dexp	499	15.914866532290224
dexp	500	2.228098436411235
dexp	501	2.6652842992916703
dexp	502	11.831900607374433
dexp	503	15.460029709244017
dexp	504	6.594269978813827
dexp	505	36.81654309643866
dexp	506	3.433383759111166
dexp	507	11.410671459999884
dexp	508	39.461773101955885
dexp	509	9.29287572349322
dexp	510	7.021805457350733
dexp	511	2.240977892652154
dexp	512	11.060975279705058
dexp	513	0.9266038751229644
dexp	514	1.9256755150854588
dexp	515	35.51479399334275
dexp	516	3.786190180559274
dexp	517	5.538910781033337
dexp	518	24.478302056572204
dexp	519	0.9392399228087855
dexp	520	14.423812512829166
dexp	521	12.404435602527979
dexp	522	2.731597335077822
dexp	523	15.49319380810285
dexp	524	4.125055447220802
dexp	525	3.7515640072524548
dexp	526	8.28868153463018
dexp	527	1.6766910767182708
dexp	528	15.928428619259838
dexp	529	9.938578651797892
dexp	530	5.248902211897075
dexp	531	8.23469830634904
dexp	532	0.0011366134876532013
dexp	533	0.9336199751123786
dexp	534	18.72133949687505
dexp	535	21.55844678976274
dexp	536	12.318730987188342
dexp	537	3.549018702469766
dexp	538	1.8809655588120222
dexp	539	2.259644458411599
dexp	540	22.041506506336404
dexp	541	2.5323924625350576
dexp	542	18.950005377733948
dexp	543	1.5407056361436844
dexp	544	10.612888047051552
dexp	545	2.9460848588496447
dexp	546	17.088750991130116
dexp	547	19.61269207214737
dexp	548	5.546146458946168
dexp	549	0.4613772788275987
dexp	550	10.751764932227257
dexp	551	22.84368866928554
dexp	552	10.93517760704172
dexp	553	0.5819682916626334
dexp	554	27.746747396295888
dexp	555	7.183107258331897
dexp	556	1.1057158652693033
dexp	557	9.686184376058103
dexp	558	4.621961559168994
dexp	559	1.141009982675314
dexp	560	5.049460274167359
dexp	561	6.379590285941958
dexp	562	20.659007913524157
dexp	563	5.244481996633112
dexp	564	0.13420603703707457
dexp	565	24.77047493555284
dexp	566	58.11061009428598
dexp	567	5.660043661482632
dexp	568	0.8204081053556858
dexp	569	3.070917632430792
dexp	570	8.63690868909371
dexp	571	24.374434220275646
dexp	572	1.558092116949478
dexp	573	0.10994579014246371
dexp	574	4.10746174864471
dexp	575	2.6420003175735474
dexp	576	3.421906200237572
dexp	577	25.623638272592864
dexp	578	10.437479549598816
dexp	579	15.276359636551595
dexp	580	7.2835012677922535
dexp	581	7.51813232856703
dexp	582	9.614554754969598
dexp	583	4.679128029383719
dexp	584	6.077682967297733
dexp	585	8.973221634172038
dexp	586	4.584203120321035
dexp	587	4.016319354996085
dexp	588	30.08568343328688
dexp	589	32.32933632861424
dexp	590	0.9800800315369701
dexp	591	23.28476488399602
dexp	592	1.5100439498201013
dexp	593	8.52323207962227
dexp	594	21.652797552428012
dexp	595	5.044727362692356
dexp	596	33.02025593575387
dexp	597	6.006736624985933
dexp	598	19.730990904717455
dexp	599	0.8899605788041564
dexp	600	22.542450780651336
dexp	601	3.64663511980325
dexp	602	5.428233132697642
dexp	603	3.484260863624513
dexp	604	0.17888263333588839
dexp	605	38.62660368694426
dexp	606	11.910571055066708
dexp	607	8.805421560183238
dexp	608	16.827151197099926
dexp	609	0.575371550574686
dexp	610	0.6655318775154557
dexp	611	8.997140628796936
dexp	612	16.86766983857179
dexp	613	12.580330706712726
dexp	614	3.30007719543321
dexp	615	11.084070206178879
dexp	616	24.911447799998747
dexp	617	6.132154958322644
dexp	618	5.396369067020714
dexp	619	0.3060967708006501
dexp	620	20.766456070447212
dexp	621	1.0980125283822417
dexp	622	2.098589977249503
dexp	623	9.958528348334937
dexp	624	8.684065918949367
dexp	625	1.3355425698682666
dexp	626	17.37697476437116
dexp	627	1.3005378702655435
dexp	628	3.0942444037646055
dexp	629	0.7680414054295809
dexp	630	4.132302046090112
dexp	631	13.063331005954046
dexp	632	6.048310794867575
dexp	633	2.6055344054475427
dexp	634	7.688920330890715
dexp	635	5.440803738625679
dexp	636	13.926138393466248
dexp	637	16.355737214658276
dexp	638	3.3822643430903554
dexp	639	0.06380981765687466
dexp	640	18.102881460541727
dexp	641	10.903061870065454
dexp	642	1.5289433021098375
dexp	643	11.389560466212156
dexp	644	5.736792045645416
dexp	645	5.4366733226925135
dexp	646	9.512594453570367
dexp	647	10.502981537354001
dexp	648	9.839568635780479
dexp	649	2.002566810697317
dexp	650	2.351105958223343
dexp	651	8.873268421319247
dexp	652	2.9121814509311768
dexp	653	0.7319836581113276
dexp	654	7.637771172028901
dexp	655	6.4568271255120635
dexp	656	21.244578714153533
dexp	657	28.39141777654885
dexp	658	0.9592551086097956
dexp	659	0.6681406370826003
dexp	660	2.1612229597179216
dexp	661	14.55314556052709
dexp	662	5.14089216478169
dexp	663	4.280991926163698
dexp	664	1.1816829163581133
dexp	665	2.3628280355347693
dexp	666	7.150191959843333
dexp	667	14.392071210657004
dexp	668	2.683542431332171
dexp	669	0.20445615518838167
dexp	670	4.837226741947234
dexp	671	2.6390575477853417
dexp	672	3.3226258400827646
dexp	673	8.712405122341538
dexp	674	10.83913910160673
dexp	675	9.16174435706065
dexp	676	5.3268735855817795
dexp	677	13.067913818684342
dexp	678	1.169058848743292
dexp	679	5.772029319778085
dexp	680	3.794639615424864
dexp	681	9.441113577794342
dexp	682	4.727442674338818
dexp	683	1.3865689653903246
dexp	684	9.240641444501401
dexp	685	19.624852500015738
dexp	686	11.921210484159115
dexp	687	3.8255252350082425
dexp	688	1.1039467761293054
dexp	689	27.98610165547181
dexp	690	1.4293202447068438
dexp	691	2.4341921554878354
dexp	692	1.1669898249664248
dexp	693	4.298380140550428
dexp	694	2.5956046115607023
dexp	695	1.417978871613741
dexp	696	3.1214407831430435
dexp	697	8.603646875870348
dexp	698	14.145957027322478
dexp	699	5.606598509475589
dexp	700	3.4307408735913123
dexp	701	5.408233916386962
dexp	702	3.6314545292407274
dexp	703	16.872305559705552
dexp	704	28.34673054348279
dexp	705	7.257787771102907
dexp	706	4.463524138554931
dexp	707	2.361700967885554
dexp	708	8.412399108395208
dexp	709	29.896968526947983
dexp	710	7.520509232116178
dexp	711	18.319591450596096
dexp	712	12.616449646278669
dexp	713	13.18454791749728
dexp	714	0.2583377016708255
dexp	715	3.7027121321994496
dexp	716	15.659878010952715
dexp	717	7.084635709629849
dexp	718	7.375380936589958
dexp	719	13.556905509483936
dexp	720	23.465509432039028
dexp	721	7.4627836325482715
dexp	722	13.020810959440592
dexp	723	8.723294678655387
dexp	724	3.5513117435877
dexp	725	3.2879428938031197
dexp	726	8.882195902568222
dexp	727	2.864737003110349
dexp	728	11.321990666490915
dexp	729	0.35856200382113457
dexp	730	32.880008293498044
dexp	731	0.5895190546289086
dexp	732	9.765236461115004
dexp	733	18.83671143939519
dexp	734	1.5784108638763428
dexp	735	24.768000970265632
dexp	736	40.388815605775136
dexp	737	23.420634957632785
dexp	738	2.9282106598839164
dexp	739	10.542099708271149
dexp	740	22.134616206071144
dexp	741	19.662633334117515
dexp	742	2.703661208604333
dexp	743	11.4719384440674
dexp	744	0.5833592731505632
dexp	745	5.855419111188045
dexp	746	11.889087026518705
dexp	747	3.2881395146250725
dexp	748	9.407821325165154
dexp	749	7.222269540232541
dexp	750	2.387183145619929
dexp	751	2.696061693236886
dexp	752	12.0372522990675
dexp	753	1.8433141615241766
dexp	754	1.1952130030840635
dexp	755	6.725443163886666
dexp	756	2.909919945523143
dexp	757	1.548851914703846
dexp	758	23.240035826942687
dexp	759	1.4324344415217638
dexp	760	18.667314238006117
dexp	761	1.931219007819891
dexp	762	6.767143593169749
dexp	763	11.561376666230085
dexp	764	16.016406099403145
dexp	765	17.31776606496951
dexp	766	7.103986591254863
dexp	767	5.697035556659102
dexp	768	5.129789304919541
dexp	769	14.977713617587332
dexp	770	3.361987147398483
dexp	771	8.286815965128065
dexp	772	8.349541207905864
dexp	773	7.626750613787906
dexp	774	32.072648106325154
dexp	775	3.761116173118353
dexp	776	25.53083602935093
dexp	777	3.5661663161590695
dexp	778	10.244928802874806
dexp	779	20.141093283051497
dexp	780	8.620158992287637
dexp	781	4.873651964589953
dexp	782	7.9680878531352
dexp	783	3.6500798538327217
dexp	784	17.850411912644
dexp	785	16.828567957502887
dexp	786	43.33159912125541
dexp	787	1.1739728134125471
dexp	788	0.432966261936924
dexp	789	2.535489536821842
dexp	790	4.2080941423773766
dexp	791	8.880629930225135
dexp	792	16.8388278097586
dexp	793	3.0001601250842214
dexp	794	43.85148587826902
dexp	795	6.40803734306246
dexp	796	11.030882400971773
dexp	797	20.073390434587246
dexp	798	2.7891586497339067
dexp	799	17.465497254485133
dexp	800	6.559429238550365
dexp	801	16.647554299885275
dexp	802	17.749027664864304
dexp	803	4.3622612953186035
dexp	804	28.86097609828759
dexp	805	22.42983536668754
dexp	806	0.3260697331279516
dexp	807	2.239432316273451
dexp	808	3.4706250624731183
dexp	809	9.064097702083112
dexp	810	2.843809528282777
dexp	811	14.862720760607962
dexp	812	2.219697441905737
dexp	813	17.394810932779553
dexp	814	2.9961352504118413
dexp	815	0.3716180333867669
dexp	816	5.078068887814879
dexp	817	2.2292731369722785
dexp	818	7.323533328595139
dexp	819	17.11482692425871
dexp	820	6.434895577840507
dexp	821	4.3415845479335164
dexp	822	6.879108906723559
dexp	823	3.3451662305742502
dexp	824	6.522598275914788
dexp	825	2.5277555361390114
dexp	826	21.5990997354685
dexp	827	4.549022192634842
dexp	828	9.642439903271319
dexp	829	19.105953498834612
dexp	830	8.21334662016769
dexp	831	8.533507219155792
dexp	832	13.412646986124042
dexp	833	10.966113069663203
dexp	834	26.535122039398914
dexp	835	4.1532721649855375
dexp	836	2.992848572321236
dexp	837	5.47989746555686
dexp	838	6.394749907776713
dexp	839	0.5188154533278491
dexp	840	2.2754832915961742
dexp	841	0.8969489951483491
dexp	842	8.232827418995024
dexp	843	4.2440835621601956
dexp	844	10.441518071618798
dexp	845	6.713036545552313
dexp	846	8.991659802657445
dexp	847	1.3952341715741872
dexp	848	14.171160927039889
dexp	849	5.117444177158177
dexp	850	65.9392516641552
dexp	851	1.1305070854723454
dexp	852	4.100102827553384
dexp	853	16.3676965600791
dexp	854	11.86806570082087
dexp	855	7.244655888839939
dexp	856	9.919070163321615
dexp	857	3.708469048142433
dexp	858	3.2940852047109894
dexp	859	9.081233581107975
dexp	860	5.907881301827729
dexp	861	2.9328916827216744
dexp	862	1.180995406939784
dexp	863	3.7332169990986586
dexp	864	23.621822890559013
dexp	865	12.297158203598979
dexp	866	7.290950212207558
dexp	867	31.456744296658524
dexp	868	9.636535912819504
dexp	869	6.808034959249198
dexp	870	29.146060047853478
dexp	871	47.90066826836539
dexp	872	3.159408112491385
dexp	873	0.10987247340381145
dexp	874	12.072617196989182
dexp	875	6.0534712905064225
dexp	876	7.12907708207977
dexp	877	14.144268035048489
dexp	878	16.57263087102054
dexp	879	10.130342542705062
dexp	880	6.786032039672136
dexp	881	1.117069325427744
dexp	882	0.8094273745431068
dexp	883	5.687770004029467
dexp	884	1.9692882305675146
dexp	885	21.096403690657382
dexp	886	11.843552235093835
dexp	887	5.775185842067003
dexp	888	2.3592711612582207
dexp	889	1.1860499150138213
dexp	890	17.806960883641484
dexp	891	6.717104748822749
dexp	892	0.8501442056149244
dexp	893	2.723621207433697
dexp	894	16.027711041114927
dexp	895	2.891912655904889
dexp	896	17.989350575113537
dexp	897	5.315982891881702
dexp	898	10.018423981503288
dexp	899	20.54714338769937
dexp	900	4.262805329635739
dexp	901	7.832396431141413
dexp	902	13.06322544771147
dexp	903	1.03224548646826
dexp	904	0.44366965536028147
dexp	905	13.34216727833164
dexp	906	37.37219979776503
dexp	907	4.781778296455741
dexp	908	27.827804235923775
dexp	909	16.945800079140973
dexp	910	2.878713439009681
dexp	911	9.168863048948289
dexp	912	7.335922354768073
dexp	913	7.213146136707684
dexp	914	8.688955921259643
dexp	915	20.433680973106867
dexp	916	2.9638546239584684
dexp	917	3.544804360717535
dexp	918	1.4494650345295668
dexp	919	1.1686236151675593
dexp	920	1.5995638529879304
dexp	921	2.2550965007394552
dexp	922	0.06756159434027412
dexp	923	2.0617834012955427
dexp	924	7.6780111666573525
dexp	925	3.779425504617393
dexp	926	0.39835216011852026
dexp	927	1.732651125639677
dexp	928	9.289637840864183
dexp	929	3.120598554754367
dexp	930	5.457298005931079
dexp	931	15.341298542076592
dexp	932	0.672204582951963
dexp	933	10.818915507293275
dexp	934	2.7374409651383758
dexp	935	20.895837451002365
dexp	936	3.0348308858390878
dexp	937	0.8035803729172168
dexp	938	10.009624697502296
dexp	939	30.042241735566147
dexp	940	1.425156091369246
dexp	941	22.65828432389236
dexp	942	14.280174094343428
dexp	943	14.98736877380349
dexp	944	3.551921844482422
dexp	945	0.9218920210070641
dexp	946	1.9412480853497982
dexp	947	9.639186476868511
dexp	948	1.242555659264326
dexp	949	10.033981147733453
dexp	950	16.685050762349608
dexp	951	11.092576668367576
dexp	952	5.327079286798835
dexp	953	0.5217794561758637
dexp	954	17.999464794153216
dexp	955	2.287501306273043
dexp	956	3.4009307948872447
dexp	957	3.023408683948219
dexp	958	3.2797252386583224
dexp	959	16.383008369363047
dexp	960	0.8773002984311666
dexp	961	1.0142280161380768
dexp	962	15.461025386208538
dexp	963	21.329422784062476
dexp	964	0.9348090841060801
dexp	965	19.073744452649596
dexp	966	2.209746721200645
dexp	967	10.254689929586771
dexp	968	0.05473467521369457
dexp	969	0.9039075906051647
dexp	970	2.7552987702429954
dexp	971	8.473030775365354
dexp	972	17.89835691368008
dexp	973	13.904863072082076
dexp	974	11.176965171051148
dexp	975	22.195588158746617
dexp	976	5.9610846266150475
dexp	977	0.6978705199435353
dexp	978	12.808591881346825
dexp	979	40.82703431858184
dexp	980	7.596270171505334
dexp	981	2.538477685302496
dexp	982	7.170586814605414
dexp	983	27.081360648057228
dexp	984	24.007585831574836
dexp	985	4.072623276151717
dexp	986	8.002259982329727
dexp	987	4.105171426199377
dexp	988	1.3399229470933975
dexp	989	18.986646319332973
dexp	990	4.374133597853195
dexp	991	15.92032980089808
dexp	992	5.946130589582026
dexp	993	9.010916675379406
dexp	994	4.092858261428773
dexp	995	17.51673705791855
dexp	996	1.883651246316731
dexp	997	3.1694321734856312
dexp	998	7.491112928417446
dexp	999	2.743762512691319
dexp	1000	22.581756959489752
